FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
141001;0700;15;;;
141001;0800;4;;;
141001;0900;7;;;
141001;1000;9;;;
141001;1100;20;;;
141001;1200;19;;;
141001;1300;17;;;
141001;1400;16;;;
141001;1500;17;;;
141001;1600;10;;;
141001;1700;19;;;
141001;1800;24;;;
141001;1900;30;;;
141001;2000;27;;;
141001;2100;17;;;
141001;2200;12;;;
141001;2300;10;;;
141002;0000;4;;;
141002;0100;4;;;
141002;0200;6;;;
141002;0300;6;;;
141002;0400;12;;;
141002;0500;10;;;
141002;0600;11;;;
141002;0700;21;;;
141002;0800;12;;;
141002;0900;8;;;
141002;1000;8;;;
141002;1100;12;;;
141002;1200;17;;;
141002;1300;23;;;
141002;1400;14;;;
141002;1500;14;;;
141002;1600;19;;;
141002;1700;18;;;
141002;1800;20;;;
141002;1900;27;;;
141002;2000;28;;;
141002;2100;18;;;
141002;2200;12;;;
141002;2300;9;;;
141003;0000;4;;;
141003;0100;7;;;
141003;0200;8;;;
141003;0300;7;;;
141003;0400;9;;;
141003;0500;9;;;
141003;0600;6;;;
141003;0700;7;;;
141003;0800;13;;;
141003;0900;11;;;
141003;1000;5;;;
141003;1100;6;;;
141003;1200;6;;;
141003;1300;4;;;
141003;1400;4;;;
141003;1500;4;;;
141003;1600;4;;;
141003;1700;8;;;
141003;1800;19;;;
141003;1900;33;;;
141003;2000;47;;;
141003;2100;58;;;
141003;2200;52;;;
141003;2300;29;;;
141004;0000;23;;;
141004;0100;25;;;
141004;0200;18;;;
141004;0300;15;;;
141004;0400;16;;;
141004;0500;9;;;
141004;0600;10;;;
141004;0700;10;;;
141004;0800;7;;;
141004;0900;10;;;
141004;1000;4;;;
141004;1100;4;;;
141004;1200;6;;;
141004;1300;4;;;
141004;1400;5;;;
141004;1500;4;;;
141004;1600;4;;;
141004;1700;4;;;
141004;1800;11;;;
141004;1900;25;;;
141004;2000;47;;;
141004;2100;56;;;
141004;2200;55;;;
141004;2300;44;;;
141005;0000;48;;;
141005;0100;31;;;
141005;0200;25;;;
141005;0300;23;;;
141005;0400;21;;;
141005;0500;17;;;
141005;0600;13;;;
141005;0700;16;;;
141005;0800;17;;;
141005;0900;16;;;
141005;1000;12;;;
141005;1100;4;;;
141005;1200;5;;;
141005;1300;4;;;
141005;1400;4;;;
141005;1500;4;;;
141005;1600;4;;;
141005;1700;9;;;
141005;1800;11;;;
141005;1900;23;;;
141005;2000;34;;;
141005;2100;48;;;
141005;2200;59;;;
141005;2300;49;;;
141006;0000;45;;;
141006;0100;34;;;
141006;0200;24;;;
141006;0300;18;;;
141006;0400;18;;;
141006;0500;18;;;
141006;0600;15;;;
141006;0700;14;;;
141006;0800;4;;;
141006;0900;10;;;
141006;1000;7;;;
141006;1100;4;;;
141006;1200;;;9,80991;
141006;1300;20;;;
141006;1400;29;;;
141006;1500;29;;;
141006;1600;23;;;
141006;1700;22;;;
141006;1800;22;;;
141006;1900;37;;;
141006;2000;35;;;
141006;2100;41;;;
141006;2200;32;;;
141006;2300;24;;;
141007;0000;28;;;
141007;0100;21;;;
141007;0200;24;;;
141007;0300;16;;;
141007;0400;16;;;
141007;0500;16;;;
141007;0600;15;;;
141007;0700;11;;;
141007;0800;18;;;
141007;0900;12;;;
141007;1000;10;;;
141007;1100;16;;;
141007;1200;21;;;
141007;1300;18;;;
141007;1400;15;;;
141007;1500;12;;;
141007;1600;18;;;
141007;1700;17;;;
141007;1800;22;;;
141007;1900;29;;;
141007;2000;29;;;
141007;2100;23;;;
141007;2200;19;;;
141007;2300;13;;;
141008;0000;10;;;
141008;0100;12;;;
141008;0200;11;;;
141008;0300;14;;;
141008;0400;6;;;
141008;0500;8;;;
141008;0600;10;;;
141008;0700;12;;;
141008;0800;12;;;
141008;0900;12;;;
141008;1000;4;;;
141008;1100;9;;;
141008;1200;11;;;
141008;1300;9;;;
141008;1400;15;;;
141008;1500;15;;;
141008;1600;11;;;
141008;1700;14;;;
141008;1800;11;;;
141008;1900;19;;;
141008;2000;28;;;
141008;2100;21;;;
141008;2200;13;;;
141008;2300;11;;;
141009;0000;10;;;
141009;0100;6;;;
141009;0200;9;;;
141009;0300;5;;;
141009;0400;4;;;
141009;0500;5;;;
141009;0600;7;;;
141009;0700;6;;;
141009;0800;12;;;
141009;0900;4;;;
141009;1000;4;;;
141009;1100;5;;;
141009;1200;4;;;
141009;1300;4;;;
141009;1400;5;;;
141009;1500;5;;;
141009;1600;4;;;
141009;1700;8;;;
141009;1800;13;;;
141009;1900;20;;;
141009;2000;16;;;
141009;2100;13;;;
141009;2200;7;;;
141009;2300;11;;;
141010;0000;17;;;
141010;0100;10;;;
141010;0200;8;;;
141010;0300;6;;;
141010;0400;8;;;
141010;0500;4;;;
141010;0600;4;;;
141010;0700;4;;;
141010;0800;4;;;
141010;0900;4;;;
141010;1000;4;;;
141010;1100;18;;;
141010;1200;23;;;
141010;1300;16;;;
141010;1400;4;;;
141010;1500;4;;;
141010;1600;4;;;
141010;1700;7;;;
141010;1800;14;;;
141010;1900;25;;;
141010;2000;26;;;
141010;2100;27;;;
141010;2200;28;;;
141010;2300;21;;;
141011;0000;11;;;
141011;0100;11;;;
141011;0200;8;;;
141011;0300;14;;;
141011;0400;13;;;
141011;0500;14;;;
141011;0600;20;;;
141011;0700;16;;;
141011;0800;9;;;
141011;0900;4;;;
141011;1000;14;;;
141011;1100;4;;;
141011;1200;9;;;
141011;1300;16;;;
141011;1400;18;;;
141011;1500;12;;;
141011;1600;4;;;
141011;1700;8;;;
141011;1800;15;;;
141011;1900;26;;;
141011;2000;35;;;
141011;2100;40;;;
141011;2200;32;;;
141011;2300;44;;;
141012;0000;55;;;
141012;0100;54;;;
141012;0200;25;;;
141012;0300;17;;;
141012;0400;12;;;
141012;0500;12;;;
141012;0600;10;;;
141012;0700;12;;;
141012;0800;10;;;
141012;0900;4;;;
141012;1000;4;;;
141012;1100;4;;;
141012;1200;7;;;
141012;1300;4;;;
141012;1400;8;;;
141012;1500;5;;;
141012;1600;4;;;
141012;1700;4;;;
141012;1800;9;;;
141012;1900;18;;;
141012;2000;23;;;
141012;2100;16;;;
141012;2200;6;;;
141012;2300;4;;;
141013;0000;20;;;
141013;0100;19;;;
141013;0200;7;;;
141013;0300;8;;;
141013;0400;13;;;
141013;0500;12;;;
141013;0600;10;;;
141013;0700;4;;;
141013;0800;4;;;
141013;0900;4;;;
141013;1000;4;;;
141013;1100;16;;;
141013;1200;13;;;
141013;1300;12;;;
141013;1400;5;;;
141013;1500;7;;;
141013;1600;16;;;
141013;1700;19;;;
141013;1800;18;;;
141013;1900;25;;;
141013;2000;35;;;
141013;2100;28;;;
141013;2200;27;;;
141013;2300;28;;;
141014;0000;28;;;
141014;0100;31;;;
141014;0200;35;;;
141014;0300;29;;;
141014;0400;29;;;
141014;0500;27;;;
141014;0600;23;;;
141014;0700;12;;;
141014;0800;4;;;
141014;0900;5;;;
141014;1000;11;;;
141014;1100;16;;;
141014;1200;9;;;
141014;1300;11;;;
141014;1400;7;;;
141014;1500;9;;;
141014;1600;12;;;
141014;1700;19;;;
141014;1800;18;;;
141014;1900;19;;;
141014;2000;16;;;
141014;2100;13;;;
141014;2200;12;;;
141014;2300;9;;;
141015;0000;24;;;
141015;0100;25;;;
141015;0200;17;;;
141015;0300;20;;;
141015;0400;18;;;
141015;0500;16;;;
141015;0600;20;;;
141015;0700;26;;;
141015;0800;4;;;
141015;0900;4;;;
141015;1000;4;;;
141015;1100;5;;;
141015;1200;10;;;
141015;1300;9;;;
141015;1400;4;;;
141015;1500;5;;;
141015;1600;19;;;
141015;1700;14;;;
141015;1800;10;;;
141015;1900;19;;;
141015;2000;19;;;
141015;2100;12;;;
141015;2200;11;;;
141015;2300;13;;;
141016;0000;12;;;
141016;0100;9;;;
141016;0200;12;;;
141016;0300;5;;;
141016;0400;12;;;
141016;0500;7;;;
141016;0600;12;;;
141016;0700;14;;;
141016;0800;4;;;
141016;0900;4;;;
141016;1000;4;;;
141016;1100;4;;;
141016;1200;9;;;
141016;1300;10;;;
141016;1400;13;;;
141016;1500;10;;;
141016;1600;7;;;
141016;1700;5;;;
141016;1800;15;;;
141016;1900;23;;;
141016;2000;27;;;
141016;2100;27;;;
141016;2200;28;;;
141016;2300;31;;;
141017;0000;29;;;
141017;0100;19;;;
141017;0200;12;;;
141017;0300;20;;;
141017;0400;14;;;
141017;0500;13;;;
141017;0600;16;;;
141017;0700;16;;;
141017;0800;11;;;
141017;0900;7;;;
141017;1000;6;;;
141017;1100;10;;;
141017;1200;14;;;
141017;1300;11;;;
141017;1400;8;;;
141017;1500;4;;;
141017;1600;4;;;
141017;1700;7;;;
141017;1800;6;;;
141017;1900;11;;;
141017;2000;13;;;
141017;2100;8;;;
141017;2200;8;;;
141017;2300;11;;;
141018;0000;4;;;
141018;0100;6;;;
141018;0200;10;;;
141018;0300;5;;;
141018;0400;8;;;
141018;0500;6;;;
141018;0600;5;;;
141018;0700;7;;;
141018;0800;13;;;
141018;0900;10;;;
141018;1000;4;;;
141018;1100;4;;;
141018;1200;9;;;
141018;1300;10;;;
141018;1400;4;;;
141018;1500;4;;;
141018;1600;4;;;
141018;1700;4;;;
141018;1800;5;;;
141018;1900;19;;;
141018;2000;19;;;
141018;2100;14;;;
141018;2200;8;;;
141018;2300;4;;;
141019;0000;15;;;
141019;0100;16;;;
141019;0200;10;;;
141019;0300;7;;;
141019;0400;12;;;
141019;0500;6;;;
141019;0600;7;;;
141019;0700;4;;;
141019;0800;7;;;
141019;0900;4;;;
141019;1000;4;;;
141019;1100;5;;;
141019;1200;7;;;
141019;1300;7;;;
141019;1400;4;;;
141019;1500;4;;;
141019;1600;13;;;
141019;1700;13;;;
141019;1800;12;;;
141019;1900;21;;;
141019;2000;27;;;
141019;2100;19;;;
141019;2200;14;;;
141019;2300;11;;;
141020;0000;8;;;
141020;0100;12;;;
141020;0200;10;;;
141020;0300;14;;;
141020;0400;8;;;
141020;0500;11;;;
141020;0600;11;;;
141020;0700;4;;;
141020;0800;4;;;
141020;0900;4;;;
141020;1000;4;;;
141020;1100;8;;;
141020;1200;4;;;
141020;1300;8;;;
141020;1400;;;2,38267;
141020;1500;5;;;
141020;1600;5;;;
141020;1700;10;;;
141020;1800;14;;;
141020;1900;27;;;
141020;2000;25;;;
141020;2100;21;;;
141020;2200;18;;;
141020;2300;13;;;
141021;0000;18;;;
141021;0100;9;;;
141021;0200;7;;;
141021;0300;10;;;
141021;0400;6;;;
141021;0500;6;;;
141021;0600;7;;;
141021;0700;10;;;
141021;0800;16;;;
141021;0900;11;;;
141021;1000;9;;;
141021;1100;7;;;
141021;1200;11;;;
141021;1300;10;;;
141021;1400;5;;;
141021;1500;4;;;
141021;1600;4;;;
141021;1700;6;;;
141021;1800;11;;;
141021;1900;20;;;
141021;2000;25;;;
141021;2100;23;;;
141021;2200;16;;;
141021;2300;4;;;
141022;0000;10;;;
141022;0100;9;;;
141022;0200;4;;;
141022;0300;4;;;
141022;0400;5;;;
141022;0500;6;;;
141022;0600;5;;;
141022;0700;6;;;
141022;0800;10;;;
141022;0900;6;;;
141022;1000;11;;;
141022;1100;10;;;
141022;1200;10;;;
141022;1300;14;;;
141022;1400;11;;;
141022;1500;10;;;
141022;1600;20;;;
141022;1700;13;;;
141022;1800;8;;;
141022;1900;23;;;
141022;2000;27;;;
141022;2100;29;;;
141022;2200;20;;;
141022;2300;11;;;
141023;0000;4;;;
141023;0100;4;;;
141023;0200;8;;;
141023;0300;7;;;
141023;0400;6;;;
141023;0500;7;;;
141023;0600;7;;;
141023;0700;4;;;
141023;0800;4;;;
141023;0900;9;;;
141023;1000;15;;;
141023;1100;9;;;
141023;1200;10;;;
141023;1300;8;;;
141023;1400;4;;;
141023;1500;4;;;
141023;1600;4;;;
141023;1700;4;;;
141023;1800;8;;;
141023;1900;18;;;
141023;2000;32;;;
141023;2100;33;;;
141023;2200;22;;;
141023;2300;19;;;
141024;0000;14;;;
141024;0100;9;;;
141024;0200;11;;;
141024;0300;9;;;
141024;0400;11;;;
141024;0500;8;;;
141024;0600;14;;;
141024;0700;11;;;
141024;0800;11;;;
141024;0900;14;;;
141024;1000;11;;;
141024;1100;18;;;
141024;1200;10;;;
141024;1300;10;;;
141024;1400;4;;;
141024;1500;4;;;
141024;1600;4;;;
141024;1700;4;;;
141024;1800;4;;;
141024;1900;4;;;
141024;2000;43;;;
141024;2100;59;;;
141024;2200;53;;;
141024;2300;26;;;
141025;0000;12;;;
141025;0100;11;;;
141025;0200;15;;;
141025;0300;11;;;
141025;0400;12;;;
141025;0500;12;;;
141025;0600;10;;;
141025;0700;10;;;
141025;0800;21;;;
141025;0900;14;;;
141025;1000;8;;;
141025;1100;11;;;
141025;1200;4;;;
141025;1300;8;;;
141025;1400;5;;;
141025;1500;4;;;
141025;1600;4;;;
141025;1700;4;;;
141025;1800;8;;;
141025;1900;19;;;
141025;2000;41;;;
141025;2100;55;;;
141025;2200;57;;;
141025;2300;28;;;
141026;0000;29;;;
141026;0100;20;;;
141026;0200;13;;;
141026;0300;10;;;
141026;0400;11;;;
141026;0500;8;;;
141026;0600;11;;;
141026;0700;12;;;
141026;0800;5;;;
141026;0900;7;;;
141026;1000;5;;;
141026;1100;8;;;
141026;1200;9;;;
141026;1300;11;;;
141026;1400;13;;;
141026;1500;12;;;
141026;1600;8;;;
141026;1700;13;;;
141026;1800;16;;;
141026;1900;17;;;
141026;2000;21;;;
141026;2100;19;;;
141026;2200;11;;;
141026;2300;5;;;
141027;0000;4;;;
141027;0100;7;;;
141027;0200;9;;;
141027;0300;10;;;
141027;0400;6;;;
141027;0500;6;;;
141027;0600;4;;;
141027;0700;4;;;
141027;0800;4;;;
141027;0900;4;;;
141027;1000;4;;;
141027;1100;10;;;
141027;1200;7;;;
141027;1300;9;;;
141027;1400;4;;;
141027;1500;12;;;
141027;1600;8;;;
141027;1700;10;;;
141027;1800;13;;;
141027;1900;16;;;
141027;2000;11;;;
141027;2100;12;;;
141027;2200;10;;;
141027;2300;4;;;
141028;0000;9;;;
141028;0100;11;;;
141028;0200;9;;;
141028;0300;10;;;
141028;0400;7;;;
141028;0500;5;;;
141028;0600;6;;;
141028;0700;9;;;
141028;0800;11;;;
141028;0900;11;;;
141028;1000;4;;;
141028;1100;4;;;
141028;1200;8;;;
141028;1300;7;;;
141028;1400;7;;;
141028;1500;4;;;
141028;1600;12;;;
141028;1700;14;;;
141028;1800;10;;;
141028;1900;13;;;
141028;2000;19;;;
141028;2100;10;;;
141028;2200;6;;;
141028;2300;5;;;
141029;0000;4;;;
141029;0100;8;;;
141029;0200;4;;;
141029;0300;4;;;
141029;0400;8;;;
141029;0500;9;;;
141029;0600;11;;;
141029;0700;5;;;
141029;0800;4;;;
141029;0900;4;;;
141029;1000;9;;;
141029;1100;6;;;
141029;1200;4;;;
141029;1300;4;;;
141029;1400;4;;;
141029;1500;4;;;
141029;1600;4;;;
141029;1700;4;;;
141029;1800;4;;;
141029;1900;13;;;
141029;2000;21;;;
141029;2100;15;;;
141029;2200;11;;;
141029;2300;9;;;
141030;0000;18;;;
141030;0100;13;;;
141030;0200;15;;;
141030;0300;14;;;
141030;0400;13;;;
141030;0500;9;;;
141030;0600;8;;;
141030;0700;4;;;
141030;0800;4;;;
141030;0900;4;;;
141030;1000;4;;;
141030;1100;6;;;
141030;1200;5;;;
141030;1300;5;;;
141030;1400;4;;;
141030;1500;4;;;
141030;1600;12;;;
141030;1700;10;;;
141030;1800;4;;;
141030;1900;15;;;
141030;2000;15;;;
141030;2100;14;;;
141030;2200;8;;;
141030;2300;6;;;
141031;0000;8;;;
141031;0100;9;;;
141031;0200;12;;;
141031;0300;7;;;
141031;0400;10;;;
141031;0500;10;;;
141031;0600;6;;;
141031;0700;5;;;
141031;0800;4;;;
141031;0900;;;-9,06908;
141031;1000;;;-9,27649;
141031;1100;4;;;
141031;1200;10;;;
141031;1300;8;;;
141031;1400;5;;;
141031;1500;4;;;
141031;1600;4;;;
141031;1700;6;;;
141031;1800;6;;;
141031;1900;13;;;
141031;2000;25;;;
141031;2100;13;;;
141031;2200;10;;;
141031;2300;4,507;;;
141101;0000;9,20525;;;
141101;0100;10,6975;;;
141101;0200;9,56148;;;
141101;0300;7,30083;;;
141101;0400;7,08867;;;
141101;0500;12,5083;;;
141101;0600;8,05106;;;
141101;0700;4;;;
141101;0800;4;;;
141101;0900;;;;
141101;1000;4;;;
141101;1100;4;;;
141101;1200;5,0415;;;
141101;1300;4,50858;;;
141101;1400;4;;;
141101;1500;4;;;
141101;1600;7,94257;;;
141101;1700;8,08733;;;
141101;1800;4,52766;;;
141101;1900;13,1958;;;
141101;2000;23,9308;;;
141101;2100;27,6883;;;
141101;2200;17,1658;;;
141101;2300;11,8982;;;
141102;0000;4;;;
141102;0100;4;;;
141102;0200;6,35458;;;
141102;0300;8,16106;;;
141102;0400;6,77892;;;
141102;0500;9,24167;;;
141102;0600;7,70232;;;
141102;0700;4;;;
141102;0800;;;;
141102;0900;;;;
141102;1000;4;;;
141102;1100;4,26458;;;
141102;1200;4;;;
141102;1300;4;;;
141102;1400;4;;;
141102;1500;4;;;
141102;1600;16,3732;;;
141102;1700;8,0544;;;
141102;1800;8,92348;;;
141102;1900;14,0717;;;
141102;2000;19,3108;;;
141102;2100;14,1075;;;
141102;2200;6,66875;;;
141102;2300;7,02808;;;
141103;0000;7,51208;;;
141103;0100;8,64658;;;
141103;0200;9,91817;;;
141103;0300;8,65207;;;
141103;0400;9,3304;;;
141103;0500;9,00191;;;
141103;0600;11,2458;;;
141103;0700;4;;;
141103;0800;4;;;
141103;0900;;;;
141103;1000;;;;
141103;1100;;;;
141103;1200;;;;
141103;1300;6,092;;;
141103;1400;6,10833;;;
141103;1500;4;;;
141103;1600;17,6619;;;
141103;1700;14,6017;;;
141103;1800;11,8092;;;
141103;1900;16,71;;;
141103;2000;22,0775;;;
141103;2100;24,6508;;;
141103;2200;15,7358;;;
141103;2300;6,11057;;;
141104;0000;14,6307;;;
141104;0100;17,265;;;
141104;0200;12,2441;;;
141104;0300;9,97983;;;
141104;0400;12,7408;;;
141104;0500;10,3502;;;
141104;0600;13,1883;;;
141104;0700;6,26099;;;
141104;0800;4;;;
141104;0900;4;;;
141104;1000;7,54707;;;
141104;1100;4,94292;;;
141104;1200;4,65282;;;
141104;1300;4,77192;;;
141104;1400;5,93042;;;
141104;1500;4;;;
141104;1600;4,79266;;;
141104;1700;4;;;
141104;1800;6,54142;;;
141104;1900;20,3442;;;
141104;2000;29,5367;;;
141104;2100;30,085;;;
141104;2200;20,31;;;
141104;2300;11,2842;;;
141105;0000;7,23708;;;
141105;0100;6,46107;;;
141105;0200;8,27533;;;
141105;0300;11,3711;;;
141105;0400;13,0192;;;
141105;0500;8,73708;;;
141105;0600;11,435;;;
141105;0700;4,72932;;;
141105;0800;;;9,79808;
141105;0900;;;-5,43066;
141105;1000;;;-3,662;
141105;1100;;;3,28575;
141105;1200;;;5,71692;
141105;1300;;;1,46667;
141105;1400;;;;
141105;1500;;;;
141105;1600;;;;
141105;1700;;;;
141105;1800;;;;
141105;1900;;;0,79725;
141105;2000;;;7,87492;
141105;2100;;;21,1842;
141105;2200;;;41,6467;
141105;2300;;;43,5833;
141106;0000;;;43,4525;
141106;0100;;;33,5967;
141106;0200;;;23,5725;
141106;0300;;;13,9782;
141106;0400;;;13,6441;
141106;0500;;;11,7382;
141106;0600;;;9,36432;
141106;0700;;;;
141106;0800;;;;
141106;0900;;;;
141106;1000;;;;
141106;1100;;;;
141106;1200;;;;
141106;1300;;;;
141106;1400;;;;
141106;1500;;;;
141106;1600;;;4,99799;
141106;1700;;;3,9765;
141106;1800;;;10,1479;
141106;1900;;;11,7808;
141106;2000;;;16,2125;
141106;2100;;;16,4383;
141106;2200;;;23,2467;
141106;2300;;;41,0182;
141107;0000;;;51,7417;
141107;0100;;;45,5125;
141107;0200;;;34,1492;
141107;0300;;;25,9925;
141107;0400;;;22,2167;
141107;0500;;;18,08;
141107;0600;;;16,2313;
141107;0700;;;4,30157;
141107;0800;;;;
141107;0900;;;;
141107;1000;;;;
141107;1100;;;;
141107;1200;;;;
141107;1300;;;;
141107;1400;;;;
141107;1500;;;;
141107;1600;;;-0,970667;
141107;1700;;;11,4328;
141107;1800;;;46,1899;
141107;1900;;;60,7075;
141107;2000;;;58,6875;
141107;2100;;;47,5908;
141107;2200;;;24,2258;
141107;2300;11,6056;;;
141108;0000;4;;;
141108;0100;7,7315;;;
141108;0200;4,21999;;;
141108;0300;4,86533;;;
141108;0400;6,92183;;;
141108;0500;12,7701;;;
141108;0600;16,0677;;;
141108;0700;4;;;
141108;0800;4;;;
141108;0900;8,06699;;;
141108;1000;7,09475;;;
141108;1100;10,1532;;;
141108;1200;8,70325;;;
141108;1300;4,79417;;;
141108;1400;4;;;
141108;1500;4;;;
141108;1600;4;;;
141108;1700;4;;;
141108;1800;4;;;
141108;1900;20,455;;;
141108;2000;43,3475;;;
141108;2100;45,1417;;;
141108;2200;35,3558;;;
141108;2300;23,5217;;;
141109;0000;8,55806;;;
141109;0100;4,16633;;;
141109;0200;6,47025;;;
141109;0300;4;;;
141109;0400;7,60175;;;
141109;0500;8,69373;;;
141109;0600;4;;;
141109;0700;4;;;
141109;0800;15,731;;;
141109;0900;5,959;;;
141109;1000;4;;;
141109;1100;4;;;
141109;1200;6,9405;;;
141109;1300;4;;;
141109;1400;4;;;
141109;1500;4;;;
141109;1600;4;;;
141109;1700;4;;;
141109;1800;7,96167;;;
141109;1900;26,5633;;;
141109;2000;33,0833;;;
141109;2100;30,935;;;
141109;2200;16,2733;;;
141109;2300;13,9654;;;
141110;0000;4;;;
141110;0100;4;;;
141110;0200;4;;;
141110;0300;6,70074;;;
141110;0400;4,46875;;;
141110;0500;10,2282;;;
141110;0600;11,0039;;;
141110;0700;4;;;
141110;0800;4,42042;;;
141110;0900;5,25999;;;
141110;1000;10,5071;;;
141110;1100;10,8553;;;
141110;1200;12,0447;;;
141110;1300;6,86467;;;
141110;1400;6,84074;;;
141110;1500;;;;
141110;1600;;;;
141110;1700;;;;
141110;1800;4;;;
141110;1900;;;44,7025;
141110;2000;;;67,7357;
141110;2100;;;52,4233;
141110;2200;;;32,9557;
141110;2300;14,3326;;;
141111;0000;5,07999;;;
141111;0100;4;;;
141111;0200;4,18908;;;
141111;0300;4;;;
141111;0400;5,92508;;;
141111;0500;5,67542;;;
141111;0600;4,85917;;;
141111;0700;8,57332;;;
141111;0800;16,5694;;;
141111;0900;15,3441;;;
141111;1000;6,87592;;;
141111;1100;7,72958;;;
141111;1200;7,79767;;;
141111;1300;5,54533;;;
141111;1400;5,12183;;;
141111;1500;4,23232;;;
141111;1600;;;;
141111;1700;4;;;
141111;1800;6,10349;;;
141111;1900;14,805;;;
141111;2000;24,48;;;
141111;2100;21,8942;;;
141111;2200;11,0692;;;
141111;2300;10,4453;;;
141112;0000;7,89983;;;
141112;0100;5,06817;;;
141112;0200;7,77575;;;
141112;0300;6,82507;;;
141112;0400;9,21808;;;
141112;0500;10,875;;;
141112;0600;12,4108;;;
141112;0700;10,3712;;;
141112;0800;4;;;
141112;0900;4;;;
141112;1000;4;;;
141112;1100;5,72591;;;
141112;1200;5,5915;;;
141112;1300;8,8109;;;
141112;1400;10,81;;;
141112;1500;6,93732;;;
141112;1600;12,515;;;
141112;1700;5,95699;;;
141112;1800;10,8553;;;
141112;1900;22,0742;;;
141112;2000;24,5983;;;
141112;2100;19,8167;;;
141112;2200;14,3708;;;
141112;2300;11,0117;;;
141113;0000;11;;;
141113;0100;9,95633;;;
141113;0200;5,45633;;;
141113;0300;8,14931;;;
141113;0400;9,25557;;;
141113;0500;11,5028;;;
141113;0600;10,0518;;;
141113;0700;4;;;
141113;0800;4;;;
141113;0900;4;;;
141113;1000;4,556;;;
141113;1100;8,18224;;;
141113;1200;11,065;;;
141113;1300;10,2009;;;
141113;1400;8,2155;;;
141113;1500;5,78542;;;
141113;1600;19,494;;;
141113;1700;9,34073;;;
141113;1800;11,5227;;;
141113;1900;14,3437;;;
141113;2000;28,7433;;;
141113;2100;32,9532;;;
141113;2200;17,2692;;;
141113;2300;14,6742;;;
141114;0000;7,09742;;;
141114;0100;6,44324;;;
141114;0200;8,03508;;;
141114;0300;8,74683;;;
141114;0400;7,933;;;
141114;0500;4;;;
141114;0600;7,1655;;;
141114;0700;4;;;
141114;0800;;;;
141114;0900;4;;;
141114;1000;7,1125;;;
141114;1100;8,71674;;;
141114;1200;10,4031;;;
141114;1300;13,2917;;;
141114;1400;11,5895;;;
141114;1500;4;;;
141114;1600;12,3883;;;
141114;1700;12,8757;;;
141114;1800;16,6283;;;
141114;1900;26,2067;;;
141114;2000;32,1575;;;
141114;2100;27,7117;;;
141114;2200;22,0292;;;
141114;2300;16,2567;;;
141115;0000;24,8233;;;
141115;0100;11,9668;;;
141115;0200;7,35158;;;
141115;0300;26,1067;;;
141115;0400;11,9991;;;
141115;0500;7,87682;;;
141115;0600;5,2075;;;
141115;0700;4;;;
141115;0800;4;;;
141115;0900;4,90758;;;
141115;1000;6,3905;;;
141115;1100;6,72649;;;
141115;1200;11,0046;;;
141115;1300;11,7107;;;
141115;1400;4,34299;;;
141115;1500;5,95699;;;
141115;1600;9,10442;;;
141115;1700;15,08;;;
141115;1800;9,10341;;;
141115;1900;17,7508;;;
141115;2000;28,6725;;;
141115;2100;26,6658;;;
141115;2200;19,6992;;;
141115;2300;13,5275;;;
141116;0000;11,0852;;;
141116;0100;11,4125;;;
141116;0200;11,6926;;;
141116;0300;7,65117;;;
141116;0400;5,271;;;
141116;0500;5,85899;;;
141116;0600;7,91;;;
141116;0700;4;;;
141116;0800;4,74632;;;
141116;0900;4;;;
141116;1000;7,00558;;;
141116;1100;6,98399;;;
141116;1200;6,59617;;;
141116;1300;4;;;
141116;1400;4;;;
141116;1500;4;;;
141116;1600;4,15825;;;
141116;1700;7,02575;;;
141116;1800;9,14325;;;
141116;1900;19,6033;;;
141116;2000;26,8633;;;
141116;2100;25,4542;;;
141116;2200;19,0533;;;
141116;2300;8,79874;;;
141117;0000;10,5768;;;
141117;0100;4,84933;;;
141117;0200;6,18567;;;
141117;0300;6,88017;;;
141117;0400;8,0219;;;
141117;0500;7,52782;;;
141117;0600;4,62925;;;
141117;0700;8,54242;;;
141117;0800;8,27733;;;
141117;0900;4,96908;;;
141117;1000;10,3388;;;
141117;1100;;;11,6292;
141117;1200;22,055;;;
141117;1300;11,7145;;;
141117;1400;5,86825;;;
141117;1500;12,2892;;;
141117;1600;4;;;
141117;1700;7,58408;;;
141117;1800;13,3058;;;
141117;1900;18,0283;;;
141117;2000;16,1842;;;
141117;2100;19,245;;;
141117;2200;5,73183;;;
141117;2300;6,26725;;;
141118;0000;;;;
141118;0100;;;;
141118;0200;4;;;
141118;0300;4;;;
141118;0400;6,23608;;;
141118;0500;4;;;
141118;0600;5,61533;;;
141118;0700;11,8517;;;
141118;0800;10,3971;;;
141118;0900;10,6777;;;
141118;1000;10,8064;;;
141118;1100;10,1261;;;
141118;1200;9,03548;;;
141118;1300;4,94458;;;
141118;1400;5,25667;;;
141118;1500;4;;;
141118;1600;9,91881;;;
141118;1700;12,5901;;;
141118;1800;9,94475;;;
141118;1900;9,64748;;;
141118;2000;18,8975;;;
141118;2100;14,8325;;;
141118;2200;12,0203;;;
141118;2300;6,41308;;;
141119;0000;4;;;
141119;0100;4,41917;;;
141119;0200;4;;;
141119;0300;5,66116;;;
141119;0400;4;;;
141119;0500;9,13382;;;
141119;0600;8,64725;;;
141119;0700;7,10667;;;
141119;0800;4;;;
141119;0900;6,70183;;;
141119;1000;4,91499;;;
